StudentID,StudentName,gender,Major,Minor,Username,Password
87-7334609,Eartha Birtonshaw,F,Statistics,Sociology,ebirtonshawpb,70401d1f86198fbc0591df7028a26ab323f9806701adaf90ac9e5cdc25c3885d
41-7366379,Alfie Troth,M,Physics,Philosophy,atrothpc,b4d6dd652f7aba57439e10b4427169176b7df9dfb23a596eba6fa1ac0f68f875
66-9888161,Teodora St. Pierre,F,Political Science,Biology,tstpd,b7ac2dd8a5b496b3b5fee4fffd731416e4921412d741ed8339e276e07b8ff08f
55-4716803,Lorne Ings,M,Computer Science,Sociology,lingspe,a622ae79ce51465e52085209edb2184f68adebd80914ab22186de5daadab0a28
56-7549363,Andrej Menichini,M,Mathematics,Sociology,amenichinipf,0c9b3eb5891f4466445e0d5c51ee07289c314e0835ddcd343b184ac91bc5fccf
30-6364811,Marice Lello,F,Political Science,Economics,mlellopg,3f85ea65057c8f2542c798c56798bc01d024c87235a9f99b9d550be158690497
87-1621323,Murry Girardetti,M,Chemistry,Psychology,mgirardettiph,1b7a4f57fe741249a011fa3cb9c95df33bd922af8c837d5f797f3721061518c0
38-4056652,Hugues Sackler,M,English,Physics,hsacklerpi,a2b5d5577c7168f8907086098c01d0906da53e7b3d7e98bb98f48dadecb65b85
29-3059523,Kerwinn Broadbridge,M,Philosophy,Chemistry,kbroadbridgepj,f044371c1b641c371fac8c715438bcdee114d038182e8ae186b4a1feaa8d54b9
86-6133526,Karylin Elsmore,F,Biology,Statistics,kelsmorepk,14a668811a1d50a001e4bc6fae7f4dbbeedb6a1cca297a6290b46c6406604d2a
33-0019706,Mort Jimenez,M,Political Science,Psychology,mjimenezpl,327398322b57b19b6542ff43b265d9ced2ac69a7ae43165e288dffd3fff5d8a1
13-0268153,Lynette Caught,F,Anthropology,Philosophy,lcaughtpm,1a787e28473a34d361a3da7feede576e19c291224367fbae550bb0f83d66df61
25-1060891,Cully Sach,M,Political Science,Mathematics,csachpn,0ca250a72c9b3473f129d1aa75b40078e79099aab766fd8430bb60f867f6aa44
71-3504715,Geneva Field,F,Economics,Biology,gfieldpo,591a34c821bd73ba73b340d412e1385b2c758ff8a94d33a7536429e4a44ece06
21-0750204,Denni Faithfull,F,Psychology,Computer Science,dfaithfullpp,37f89ef3018ea1390009312e997686ae46669183df6df67031ffc46eaea946ac
44-2432132,Nanette Torald,F,Chemistry,Computer Science,ntoraldpq,f6238bfe5590d25d48c6889cf3c061eb2cc03183ed7d945092134d8601cbd36f
07-0803092,Halsy Wharlton,M,History,Philosophy,hwharltonpr,36cd3dd510d46901f18f4f570b1ad268bddf34d978ca0aa65513a0cec9048d75
27-5467010,Merna Petteford,F,Philosophy,Psychology,mpettefordps,6203d6815f77b23ff76873f2e54b626eacba79931c06c9b6ebd06b714898c2f8
56-8941408,Gerty Rawling,F,Psychology,Computer Science,grawlingpt,653b374943cf9b0705601e64c8de09c94ce7af5320a62970e0376a03ae02d88c
82-2649178,Corny Delia,F,Political Science,Chemistry,cdeliapu,e7aa61f7255c027ac1a41f3fc768cdc21b3f7a58e92ceeab3578f2539a147a12
05-7156471,Brenn Fegan,F,Political Science,Biology,bfeganpv,cdebe59d049a70c6461f564604efb6e371fd6bb52118bf09635c5bcedde21efd
15-5906789,Julieta Nassey,F,Anthropology,Sociology,jnasseypw,ab06b77c920fefa51c2e60222e4357426cd871a58941cd2ffe394c2148473f8c
46-0689294,Perla Florio,F,Psychology,Philosophy,pfloriopx,f952e49c2cc7377f9f53e1a63ee689fa623d5215aafd1b90920532f1233a5d0c
13-4861087,Even Dunbleton,M,Statistics,Economics,edunbletonpy,2d106986c6f4f23747aef81589c8d23ae6738e7ae809b3888ecfad5b12a3735e
20-7904133,Mabel Curtis,F,Philosophy,Computer Science,mcurtispz,be9bb3fb3d42c1cba210cf8c5de60a435588fea44daa8497e7c79a97c82087af
73-2687415,Noel Grouse,M,English,Statistics,ngrouseq0,61279d49a258d96190e37f55f351afabac966ef8642870df0a3e16a3b450d238
49-2255905,Darnall Cahn,M,Mathematics,Biology,dcahnq1,7bf0e7d0c0cbaf9cc2f2f629ee21e3ed0f5c701fd48144a68347a2cd7aed7d20
18-1493943,Pyotr Moorey,M,Sociology,Philosophy,pmooreyq2,51e1b85fa005c7ca5898f679cdc70407754806eb4efca1d10de68db283ed7948
86-6431836,Pia Minucci,F,Statistics,Sociology,pminucciq3,96ac6c6c9fa05af45c34432c077844af610a91b0b4c94cd121879925bdc3bc17
90-0986301,Allyson Broun,F,History,Physics,abrounq4,056f5e36689e6dd12075a914712508dc9ab6028db06290e6c1579ea23398a891
71-7990302,Haven Armistead,M,History,Anthropology,harmisteadq5,162b149b64d47a0c0c162bb4ab54992d07594c1be3d49516a9216152b8ebb8eb
55-1134616,Ellette Ruprich,F,Computer Science,Sociology,eruprichq6,b30973bf1a87548c533b58bc0312d469a4e1eb476ea9fd710d8c5c807ac0bfcf
34-2266667,Sonnie Amott,M,Statistics,Biology,samottq7,32c02508bcd2c2209ee2a3e965f181cba08361eb656db8f1b770da94fd13e160
49-3898565,Kimball Skeemer,M,Economics,Philosophy,kskeemerq8,8cb2e3c370939a0cd2911f6282429bca3970baefe37740efedb8552e671f61f8
39-7633990,Lovell Pinel,M,Anthropology,Physics,lpinelq9,46635c974f0fce6a483b045181c270430d33849e423c88bc74d404db214fa3ca
18-0881888,Antone Girard,M,Computer Science,Sociology,agirardqa,1d5bbe5c375b666a73f8e59ee60989e8cdb17a9db13bf59c568c083518567f7b
21-9902976,Edin Cormack,F,Sociology,Philosophy,ecormackqb,1f77a79e1456f08ae397e429dee189e6562dadad94aa2e2b0ba332d99663d1b9
20-0167302,Wayne Barck,M,Sociology,Political Science,wbarckqc,9cb1a788f123651cc89bc76ca86fa7b419819828711cbdd3d74955ab8156fd2a
37-9092287,Jeffrey Foldes,M,Physics,Chemistry,jfoldesqd,de14df1c6698e90eec318c2f419bbd15900621449d478e8fd43d8726a472403b
70-2358851,Jeffy Baynard,M,Biology,Statistics,jbaynardqe,3ebbb3aaaaf1b18734af0ff8c744bc6618c0b7fd34f7dfa67c8935cc5dd5a890
55-1459915,Josephine Asher,F,Chemistry,Anthropology,jasherqf,4f2ef1e9d00eda55b4a13375b053f2c7fbb93b18528f67065a0e138637e42ef5
75-8667783,Keely Bazely,F,English,Anthropology,kbazelyqg,acaee72fb176d0b0a07682a7673a4350c5303000e6f1d2d08c2b1c57baa2ba37
95-3923746,Osbourne Sparks,M,Mathematics,Biology,osparksqh,17be8234f574597685feee28910cf168df1253d17cec340c2f16e8b006eaab23
21-3396815,Brion Bletso,M,Physics,English,bbletsoqi,fd7480b422156587a0865a2cfbb64d729ee8060c6adbb01cb2c0e10e91f96834
54-6706476,Patrick Mulvy,M,History,Statistics,pmulvyqj,eb8f2ac0c58cb206f263da701a99ac9dc7cdcb2867274bf5376f899e183b4e56
55-4737331,Siward Andres,M,Mathematics,Chemistry,sandresqk,c083eaaba9331f3190f45886e336fe14a065555d662bf7bfffed9c6a7300d18b
37-4801130,Hulda Seif,F,Psychology,Anthropology,hseifql,38535c6b121f45c319b3104b29212add7a2ca9a30b2cea61bf68357f05a09412
22-2236667,Grazia Nicholl,F,Mathematics,Sociology,gnichollqm,df94aaa757dc48b7b304cf50d3e1fb7b3b629f11ab6a74f87c7c480c7abcd0ad
89-9780270,Sammy Pimme,M,Biology,Economics,spimmeqn,4b5e70544365e76d1fbcbe36fb3922ac86bb4da01ee0b90b2cc5a757aa5a7a61
54-1367656,Eustace O'Loughlin,M,Economics,Political Science,eoloughlinqo,e455cc15e3d7c7615e8a6164ef31c2bc6bafecf7d9b3106e70a0753486caa3f0
48-2064064,Nels Clearley,M,Statistics,Biology,nclearleyqp,7d1daa8a93bff5c24272b27ca910b3ff304384ce92bc97a28aa24f815b28b225
69-3534846,Hilary Keaton,M,Psychology,Mathematics,hkeatonqq,ac9ee11fb39ce81eebbfcbbffc7c53e2046a6e6c369039b86c3b1e2a6c0734e6
13-7922593,Tabitha Joddins,F,Computer Science,Political Science,tjoddinsqr,ebc7129c021bd527d56e99f025486ecfcf753463a28430b24a55be647af9477c
55-6718356,Jorey Kimpton,F,Psychology,Chemistry,jkimptonqs,05b7af73fa65c3484f3af4024b62672a49b04153d8eee49b359ff0bb4616c01b
54-7460820,Mira Whitten,F,Anthropology,Mathematics,mwhittenqt,1c1356159482c4d4ca97ac75b2e19e48d3a9520a71a8e3099aa3d56f3467748f
47-6047724,Eadmund Oliva,M,Statistics,Anthropology,eolivaqu,b9337439f356ab3f448fa344abb80f688e7ddd6bafd72f3abbf51625132d8016
59-2457619,Vivyanne Paxeford,F,Computer Science,Political Science,vpaxefordqv,ccbfaf7180e1a5915e5d15b36bc29a92c284150631fe074412688f78cb81b8d3
27-5708210,Lyndy Heel,F,Psychology,History,lheelqw,b83057ecaa76a73ed7d061e4370065513752f58c9902380b5fd2086d2249dab5
65-5295419,Anatola Mc Comb,F,Anthropology,Chemistry,amcqx,dabd24865e1580f8e5cace82bac9c6f873dba5392b8ebedd782cbced0637e726
41-4074597,Benedetto Busain,M,Political Science,Statistics,bbusainqy,199586bc9d4118c8c4a93b7944a330fce5baa63e33338ecf8e4d0dc233ab2eee
31-9664903,Hermon Finan,M,Philosophy,Statistics,hfinanqz,791cbba1ba98c41500a89057c7bcf99ac12c431f58d81d1b3498f436a214b9a8
10-0907684,Eugenie Tuppeny,F,Psychology,Sociology,etuppenyr0,164fdd6f459a8201737ba855118e2ab257ace4c52e3a1acd26e0b54bffa8d60f
60-6981261,Darrick Redmire,M,Philosophy,Sociology,dredmirer1,1898fe0198828c919fa9787d821bf849a7b5d02749adcee0737e0fdc7364a982
65-8283838,Mirabel Dobbyn,F,History,Anthropology,mdobbynr2,a752d85e9b24274998104cd6bb03eb750a8a2cb6681c0537455f22133c217699
74-8240929,Danice Favell,F,Economics,Biology,dfavellr3,29cf426f3667927a540178a33381ebe9b512114eab43ea402c11d0961ac16f8f
31-0097752,Austin Colleran,F,Biology,Political Science,acolleranr4,e7a3a42b552b7b9f069a9104f2a417d8cb4c84a963ee5bf27d64df43a2f292a6
71-0510852,Meris Peaurt,F,Anthropology,Economics,mpeaurtr5,5c04d2d123bfb770372e23002d2a480689d78536d666721c61ae176efd69e418
43-0028928,Cara Inglesant,F,Mathematics,Political Science,cinglesantr6,0d84c9ed857ee9e9b6d6ef8222b1ca5c4dc13c44f4a151187f5ee4bd29c6dc55
71-5523559,Mallory Buckle,M,Chemistry,Statistics,mbuckler7,ff67169d6ae272aebe998918be2bc77d210c58b18e69b8cc241bb4501e92bc2a
83-1043141,Lyn Galler,M,Sociology,Computer Science,lgallerr8,d9bed88c53147569a5525475bd728f9a14107c4cdff67d584522a3f26d832cbb
12-0496087,Sherwood Clemoes,M,English,Computer Science,sclemoesr9,e598b4d344552fab7267baaf605d123823f3e7223846249778856e9f4d04661d
83-4676953,Elvira Latchford,F,Chemistry,Mathematics,elatchfordra,71e8a0ac638f69b1c69072c965587a454ea35adef308c1739d279ffd7053bf6c
13-6898597,Randy Pervoe,M,Economics,Philosophy,rpervoerb,e06d209595bf6b93480e9d7a41b75d672ab8fffa291f339681bf38da2f670e04
42-3073247,Rudd Apfel,M,Computer Science,Sociology,rapfelrc,1d28840c728e6d735b92f82ccbe04af6c1940572518b4f548368cdcb51aa0540
61-1004123,Bern Breckwell,M,Statistics,English,bbreckwellrd,b435ca5dc2c75782966f307ec5ae33a06e75fb050bbee4eadee0be6c97c754ba
98-3626310,Dru Renzini,M,Sociology,English,drenzinire,b2032a0b4cbb76dd526d3447ff0d654bf9fc1438a7a544a2b62bbc8b42798365
86-1329339,Floyd Mulrenan,M,Computer Science,Statistics,fmulrenanrf,aadc726cb76ac28112f2ddc785baa5ab9a55cd1f2852f32caa155f8c79a4cab0
42-0065638,Kane Crebo,M,Chemistry,Computer Science,kcreborg,3c0e910364dcd5b6ee3eb6fb32b5fb34988df419da83647e3abb1fb66be41cd5
80-9636479,Stormie Wegner,F,Mathematics,Economics,swegnerrh,fa5b54087b00d7d5e8bed93d25b9a4cf4474486d23bcacd3291f046f8fdabe5e
97-6460364,Idette Borrows,F,Anthropology,History,iborrowsri,12d80c9ae1ea9be609096ef1bfb6a70c8d7bda02894eab2db56c6e88519ffcf1
12-0280876,Allen Risen,M,English,Psychology,arisenrj,fccf7d91f94a5d646cde814430c322728b33f5779d15b7d80c67299e4f62d4fe
28-9266041,Angelico Catto,M,Computer Science,Biology,acattork,57c808342927c8fb4b22b2ca0e8d361ab0a17d6aeec8beaf600509d18a7c46ee
66-6801087,Skippy Coase,M,Sociology,Mathematics,scoaserl,b7ea9f5d05fd4b2bfa4fe2654144a1f5069671d68c62563bf6efa08e64f5b3dd
89-0957281,Tobin Whickman,M,Political Science,Mathematics,twhickmanrm,bc9fffc8c81b4d9f0c1f7b3602d0ab7480aaa160e7899d9619a39860e2f6ee33
78-3678554,Nancy Le Monnier,F,Economics,Statistics,nlern,6fcfaf741ce17982a61470029fb25f6e637a6bd6ea9ee23ef4ce38d9d0cf60fa
93-2805726,Garrott Brann,M,Psychology,Statistics,gbrannro,a67582e1af6b834f1864932f4530c0e28de60121c15219e5bcf9b35d5fe07d76
73-3671788,Osgood Darnbrook,M,Philosophy,Economics,odarnbrookrp,bd93267679ca5184f54ee3c2047b8c2dd02342b978b6f27c8ff2592f1a978b07
21-7822569,Maribel Klemps,F,Chemistry,History,mklempsrq,4a89a0fcd4be7a8dea63ead77b0c411c388080f884a90de57f617e777799e527
12-0968648,Xymenes Prozillo,M,Physics,Statistics,xprozillorr,926f6fdfcab0e251fe701f358ed33eb98a2b3128263bc3f629672f5e0937f9cb
